曇り|くもり|[1] cloudiness; cloudy weather [2] fog (on a mirror, glasses, etc.); cloud (e.g. in marble); blur; mist; shadow; dimness [3] gloom; dejection|N/A
曇る|くもる|[1] to get cloudy; to cloud over; to become overcast [2] to cloud up; to fog up; to mist up; to become dim [3] to be gloomy; to be clouded (expression); to be downcast|N/A
暗い|くらい|[1] dark; gloomy; murky [2] depressed; dispirited; down in the dumps; dark (mood) [3] dark (in colour); dull|1145
|クラス|[1] class [2] Kras (Slovenia); Crass|1262
来る|くる|[1] to come (spatially or temporally); to approach; to arrive [2] to come back; to do ... and come back [3] to come to be; to become; to get; to grow; to continue|64
車|くるま|[1] car; automobile; vehicle [2] wheel; castor; caster|283
黒|くろ|[1] black [2] black stone [3] guilt; guilty person|1410
黒い|くろい|[1] black [2] dark; blackish; sun-tanned (skin) [3] suspicious; criminal; illicit|1352
瓦|グラム|gram; gramme|N/A
警官|けいかん|police officer; policeman; constable|N/A
今朝|けさ|this morning|2834
消す|けす|[1] to erase; to rub out; to rub off; to cross out; to delete [2] to turn off (a light, TV, heater, etc.); to switch off [3] to extinguish (a fire, candle, etc.); to put out|1794
結構|けっこう|[1] splendid; nice; wonderful; delightful; lovely; excellent; fine [2] sufficient; satisfactory; enough; fine; all right; OK [3] not needing (any more of something); (already) having enough; fine (as in "I'm fine"); no, thank you|166
結婚|けっこん|marriage|489
月曜日|げつようび|Monday|4476
玄関|げんかん|entrance; front door; entryway; entranceway; entry hall; vestibule; porch; foyer; mud room|1950
元気|げんき|[1] lively; full of spirit; energetic; vigorous; vital; spirited [2] healthy; well; fit; in good health|736
公園|こうえん|(public) park|1011
交差点|こうさてん|crossing; intersection|N/A
紅茶|こうちゃ|black tea|2598
交番|こうばん|[1] police box; koban; small neighborhood police station [2] alternation [3] alternating (current, stress, etc.)|N/A
声|こえ|[1] voice [2] singing (of a bird); chirping (of an insect); hoot [3] voice; opinion (as expressed in words); view; wish; attitude; will|279
此処|ここ|[1] here; this place [2] this point; here; now [3] these past ... (e.g. three years); these last ...|N/A
９日|ここのか|[1] 9th day of the month [2] nine days [3] Kokonoka|2960
九つ|ここのつ|[1] nine [2] nine years of age [3] twelve o'clock (old time system)|N/A
答える|こたえる|to answer; to reply|555
此方|こちら|[1] this way; this direction [2] here [3] this (one)|1969
洋杯|コップ|[1] glass (drinking vessel); tumbler [2] cups (suit)|N/A
今年|ことし|this year|515
言葉|ことば|[1] language; dialect [2] word; phrase; expression; term [3] speech; (manner of) speaking; (use of) language|188
子供|こども|child; children|128
此の|この|[1] this [2] last (couple of years, etc.); these; past; this [3] you (as in "you liar")|46
|コピー|[1] copy; photocopy [2] book jacket blurb [3] (advertising) slogan|2212
困る|こまる|[1] to be troubled; to have difficulty; to be in a fix; to be at a loss; to be stumped; to be embarrassed [2] to be bothered; to be inconvenienced; to be annoyed [3] to be badly off; to be hard up; to be in straitened circumstances|569
此れ|これ|[1] this; this one [2] this person [3] now; this point (in time)|51
今月|こんげつ|this month|3487
今週|こんしゅう|this week|4464
|こんな|this sort of; this kind of; like this; such|218
今日|こんにち|[1] today; this day [2] these days; recently; nowadays|263
今晩|こんばん|tonight; this evening|N/A
|コート|[1] coat [2] coating|3171
珈琲|コーヒー|coffee|1641
五|ご|five; 5|436
午後|ごご|afternoon; p.m.|564
午前|ごぜん|morning; a.m.|879
ご飯|ごはん|[1] cooked rice [2] meal|919
